asin,title,price,imUrl,description,brand
0002553708,Mediterranean the Beautiful Cookbook: Authentic Recipes from the Mediterranean Lands,NULL,http://ecx.images-amazon.com/images/I/51-OHb0XCkL.jpg,"Recipe collection, travelogue, history lesson and art book, the 13th of the publisher's Beautiful Cookbooks may be the most ambitious, and is surely among the most accomplished of the series. IACP and James Beard Foundation Award-winner Goldstein (Back to Square One; Festive Occasions) has exercised masterful selection skills to balance this sampling of 250 recipes from a region that supports a wealth of culinary traditions, including southern Italian, Provencal France and coastal Spain; Turkey, the Middle East and northern Africa; Greece and the Balkans. Food scholar Ayla Aygar's comprehensive essay on the culinary and geo-political history of the Mediterranean region introduces the seven chapters, which are organized around courses and types of dishes, and feature recipes from each culinary tradition. Interspersed among chapters are shorter essays discussing the culinary heritage of each region. The recipes, which generally suggest variations found in other countries (and are an etymologist's delight), are uncomplicated, gracefully written, accessible to the American home cook and highlight the area's abundance of vegetables and fish. Of particular note are the chapters on soups and fish, ranging from the simplicity of Turkish grilled swordfish to Sicilian stuffed squid, and including four variations on a Moroccan fish marinade. With 250 photographs, this volume is also a feast for the eye. Author tour.Copyright 1994 Reed Business Information, Inc.",NULL
0002553732,Healthy Gourmet Cookbook (Healthy Gourmet Series),18.12,http://ecx.images-amazon.com/images/I/5161ATx6yHL._SL500_.jpg,"With a wonderful collection of over 200 recipes that combine  low-fat, low-salt, and low-sugar cooking with high-flavor produce, this  cookbook proves that healthy cooking need not come at the expense of  great taste. New, low price!",NULL
0002322528,Angel Touch (Crime club),6.99,NULL,NULL,NULL
000219080X,A Field Guide to Caterpillars of Butterflies and Moths in Britain and Europe (Collins Field Guide),NULL,http://ecx.images-amazon.com/images/I/414XV4S6JEL.jpg,NULL,NULL
000225977X,The Element of Fire,NULL,http://ecx.images-amazon.com/images/I/41VX1VREC5L.jpg,"Reviews for The Whitest Flower: 'Irish history is like a gold seam for historical novelists. Occasionally a nugget is produced and Graham's is one of those.' Ireland on Sunday. 'The guy can write. Lyrical music. Musical prose.' Sunday Independent. 'A remarkable and emotional odyssey which uses the great Irish Famine and the subsequent diaspora as the subject matter for a novel of immense potency.' Irish Post. 'This huge sweep of a novel will whisk you from Ireland to Australia and Canada.' Woman's Realm. 'This is truly an extraordinary book, an epic in the true sense. Ellen Rua, the central character, is clearly discernible, through her struggles, her journeys, her ultimate overcoming of her sufferings, as the personification of Ireland. She is the keeper of its culture, its music and language, its spirituality. She is its voice, even when the impossible choices which faced people at the time force her to be complicit in the destruction of her own language ... Ellen is the quest for Ireland's spiritual soul tossed between the old and the new religions. She is also the resurrection of the new Ireland rising out of starvation and disease, the embodiment of the hope that kept our people going.' An Taoiseach, Mr Bertie Ahern, T.D.. 'The Whitest Flower is a disturbing, challenging, and rewarding read, which puts our history in context and through Ellen Rua O'Malley reminds us of the beauty of a pilgram life well lived.' Fr. Brian Darcy, Sunday World",NULL
0002555972,The Day the War Ended,NULL,http://ecx.images-amazon.com/images/I/41rhRuky79L.jpg,NULL,NULL
0002553457,Pears: A Country Garden Cookbook,17.95,http://ecx.images-amazon.com/images/I/51GoHxmHvAL.jpg,"Beautifully designed and exquisitely photographed, this unique  series showcases sensational recipes that exhibit the wonderful  versatility of fruits and vegetables, fresh from the garden or  greengrocer's basket.",NULL
0002553295,The Real Meaning of Money,NULL,http://ecx.images-amazon.com/images/I/41TK6DJDF6L.jpg,"'A very important book about one of the last social taboos - with fascinating implications for us all' Helena Kennedy, QC Praise for Dorothy Rowe's previous books includes: 'Dorothy Rowe stands out amongst psychologists for her clear insight into human experience' Independent 'Dorothy Rowe is full of robust good sense, rare intuitive wisdom and unhurried sensitivity' Nigella Lawson, The Times 'Wise and witty, factual and poetic, and a luminous path to self-understanding for all of us' Jill Tweedie",NULL
0002556642,Stanley Spencer: A Biography,NULL,http://ecx.images-amazon.com/images/I/419DEMG95YL.jpg,"Painter Stanley Spencer is a biographer's dream: his art is intensely personal, reflecting real people and places from his life; the controversy surrounding his private life and work guaranteed a stream of contemporary accounts about both; moreover, he was an enthusiastic chronicler of his own intentions, leaving behind vast quantities of diaries, letters, and notes. Author Kenneth Pople has utilized the wealth of information about his subject to produceStanley Spencer: A Biography, a scrupulously researched examination of the complicated artist. Though Spencer's art had fallen out of favor in the years following his death,Stanley, the award-winning play based on his life, has renewed public interest in the man and his work, making Pople's biography timely, indeed.Stanley Spenceris divided into 47 chapters, each one concentrating on a specific painting, through which Pople attempts to illuminate a particular period of the artist's life.  He is especially strong at analyzing the work itself, but less so at breathing life into the people who surrounded Spencer: his family, wives, mistresses, and friends. Nevertheless, Kenneth Pople has brought valuable new insights to the work of Stanley Spencer, a gift for which art lovers can be grateful.",NULL
0002554437,Honey and Ashes: A Story of Family,NULL,http://ecx.images-amazon.com/images/I/51iOqdPyvEL.jpg,NULL,NULL
0002552175,Hollywood Cats,30.4,http://ecx.images-amazon.com/images/I/41WulQPFaAL.jpg,NULL,NULL
0002554232,The Red Shoes: Margaret Atwood Starting Out,26.56,http://ecx.images-amazon.com/images/I/41CKRTRT1AL.jpg,NULL,NULL
0002554534,Herbs: A Country Garden Cookbook,13.66,http://ecx.images-amazon.com/images/I/61E1B08MHWL.jpg,"Beautifully designed and exquisitely photographed, this unique  series showcases sensational recipes that exhibit the wonderful  versatility of fruits and vegetables, fresh from the garden or  greengrocer's basket.",NULL
0002554593,Feast for Life: A Benefit Cookbook,NULL,http://ecx.images-amazon.com/images/I/51TTZTZKRFL.jpg,"This striking, large-format cookbook, a collection of 110 celebrity recipes, is a fundraising effort on behalf of the Pediatric AIDS Foundation and Design Industries Foundation Fighting AIDS/Chicago, which will receive all royalties. The book is filled with full-color photographs, collages, sketches, and other illustrations. Recipes range from humor columnist Dave Barry's Toast with Peanut Butter to four-star chef Daniel Moulud's Short Ribs Miroton. The eye-catching design and the celebrity roster should attract attention, and it's for a worthy cause.Copyright 1996 Reed Business Information, Inc.",NULL
0002551470,The Kiss,NULL,http://ecx.images-amazon.com/images/I/41AvzJGeh-L._SL500_.jpg,Text: English (translation)Original Language: German,NULL
000255738X,At the border called hope: Where refugees are neighbours,NULL,http://ecx.images-amazon.com/images/I/51PPRY6NEFL.jpg,"Mary Jo Leddy is a distinguished social activist, writer and broadcaster, and has been a member of the Romero House community for the past six years. She was a founding editor ofCatholic New Timesand is the author ofMemories of War, Promises of Peace; Reweaving Religious Life; andSay to the Darkness, We Beg to Differ, which was a finalist in the 1991 City of Toronto Book Awards. She is co-author, with Bishop Remi De Roo and Douglas Roche, ofIn the Eye of the Catholic Storm. She has a Ph.D. from the University of Toronto and lectures throughout North America. In 1996 she received the Order of Canada for her humanitarian work.",NULL
0002556081,Wilfred Thesiger: The Life of the Great Explorer.,NULL,http://ecx.images-amazon.com/images/I/51WJHQNV8TL.jpg,NULL,NULL
000255321X,No Surrender: Reflections of a Tory Warrior,NULL,http://ecx.images-amazon.com/images/I/51MqfbS9WAL.jpg,NULL,NULL
0002554585,Matisse: The Artist Speaks,NULL,http://ecx.images-amazon.com/images/I/51TDR1KMFNL.jpg,NULL,NULL
0002551675,Coppola and Eiko on Bram Stoker's Dracula,9.96,http://ecx.images-amazon.com/images/I/41BmZotfUaL.jpg,NULL,NULL
0002318350,Ten Little Niggers,4.22,NULL,NULL,NULL
0002554798,Coffee: Delectable Seasons (Delectables for all seasons),8.99,http://ecx.images-amazon.com/images/I/61SX0A29SML.jpg,"From the paintbrush and pen of Maryjo Koch, this collection of  detailed sketches, whimsical observations, and lore sums up everything  you ever wanted to know about the art of brewing and drinking coffee.",NULL
0002552531,The Best of Ice Cream: A Cookbook,12.85,http://ecx.images-amazon.com/images/I/51HGgPww16L.jpg,"This wonderful series is the easiest way to sample some of the  world's finest cuisines from the comfort of your own kitchen.  Small in  size, yet large in recipe selection, each volume offers a delicious  range of dishes--from the simple to the imaginative.",NULL
000255111X,The Adventures of Bro and Tracy,NULL,http://ecx.images-amazon.com/images/I/81AKkg5DASL.jpg,NULL,NULL
000255383X,Latin for All Occasions,9.99,http://ecx.images-amazon.com/images/I/61HMJ7ZQEDL.jpg,"From cocktail party chitchat, to bumper stickers, to personal ads--everything you'll ever need to say in perfect Latin! A backlistius bestsellerus.--This text refers to an alternateHardcoveredition.",NULL
0002554909,The Country Decorative Painting Companion (Country Companion),NULL,http://ecx.images-amazon.com/images/I/51yznJhkfOL._SL500_.jpg,"Judith Miller began collecting in the 1960s while a student at Edinburgh University in Scotland. She has since become one of the world's leading antiques experts in the field. In 1979 she co-founded the international best-seller Miller's Antiques Price Guide and has since written more than 100 books. Judith Miller appears regularly on TV and radio. She is an expert on the BBC's 'Antiques Roadshow' and hosted the BBC TV series 'The House Detectives', ITV's 'Antiques Trail', and Discovery's 'It's Your Bid'. She has appeared on 'The Martha Stewart Show' and CNN. She is a regular lecturer and contributor to numerous newspapers and magazines, including Financial Times, BBC Homes & Antiques and House & Garden. She has lectured extensively, including at the V&A; in London and the Smithsonian in Washington.--This text refers to an out of print or unavailable edition of this title.",NULL
0002557681,The Complete Merde (Real French You Were Never Taught at School),13.46,http://ecx.images-amazon.com/images/I/51KonkpTKDL.jpg,"If you want to speak French like the frogs, you've got to learn to swear like a native. What separates the true French speaker from those who can only 'parler le francais comme une vache espagnole', is the correct use of slang, from simple colloquialisms to specialist terms of abuse.'The Complete Merde!' is an hilarious guide to survival in everyday French as it is really spoken. With scurrilous chapters on sex, drink and those silent yet expressive gestures so beloved of French motorists and shopkeepers, it reveals the necessary vocabulary, explains its proper use and gives examples and exercises for the eager student.With infectious humour and endless 'savoir faire', 'The Complete Merde!' takes the lid off the French psyche to expose the idiosyncratic attitudes of this proud and fiery nation who produce such a wealth of vivid and colourful expressions.Remember, to be authentic is to be rude.",NULL
